BP_O_ALL_85: 0.02482218, 0.026636667, -0.022499637, 0.011394978, 0.002467702, -0.006411187, -0.002419316, 0.011443364, -0.007451493, -0.005927324, 0.01195142, -0.002249964, -0.011298205, 0.010911114, 0.003895098, -0.014467509, 0.006556346, 0.010451444, -0.014661054, -0.000193545, 0.015532008, -0.011225625, -0.007983742, 0.01754004, -0.004572507, -0.014854599, 0.015604587, 0.003895098, -0.018991629, 0.009798229, 0.012338511, -0.019040015, 0.001233851, 0.018507766, -0.01470944, -0.008153094, 0.020830309, -0.006822471, -0.016136837, 0.018531959, 0.002854793, -0.02068515, 0.012048193, 0.012048193, -0.02068515, 0.002854793, 0.018531959, -0.016136837, -0.006822471, 0.020830309, -0.008153094, -0.01470944, 0.018507766, 0.001233851, -0.019040015, 0.012338511, 0.009798229, -0.018991629, 0.003895098, 0.015604587, -0.014854599, -0.004572507, 0.01754004, -0.007983742, -0.011225625, 0.015532008, -0.000193545, -0.014661054, 0.010451444, 0.006556346, -0.014467509, 0.003895098, 0.010911114, -0.011298205, -0.002249964, 0.01195142, -0.005927324, -0.007451493, 0.011443364, -0.002419316, -0.006411187, 0.002467702, 0.011394978, -0.022499637, 0.026636667, 0.02482218
BP_O_OWN_85: -0.020883142, -0.032495731, 0.021249085, -0.003561844, -0.006464991, -0.00173213, 0.011271042, -0.003317882, -0.010368383, 0.00634301, 0.009441327, -0.009782874, -0.007123689, 0.012588436, 0.00378141, -0.014540132, 0.000365943, 0.015247621, -0.004976824, -0.014540132, 0.009612101, 0.012344474, -0.013759454, -0.008758234, 0.016930959, 0.004025372, -0.018736277, 0.001414979, 0.018907051, -0.0070505, -0.017296902, 0.012393267, 0.014027812, -0.016808978, -0.009319346, 0.019834106, 0.003586241, -0.0211515, 0.002610393, 0.020565992, -0.008685045, -0.018101976, 0.014003415, 0.014003415, -0.018101976, -0.008685045, 0.020565992, 0.002610393, -0.0211515, 0.003586241, 0.019834106, -0.009319346, -0.016808978, 0.014027812, 0.012393267, -0.017296902, -0.0070505, 0.018907051, 0.001414979, -0.018736277, 0.004025372, 0.016930959, -0.008758234, -0.013759454, 0.012344474, 0.009612101, -0.014540132, -0.004976824, 0.015247621, 0.000365943, -0.014540132, 0.00378141, 0.012588436, -0.007123689, -0.009782874, 0.009441327, 0.00634301, -0.010368383, -0.003317882, 0.011271042, -0.00173213, -0.006464991, -0.003561844, 0.021249085, -0.032495731, -0.020883142
BP_U_ALL_85: -0.035865603, 0.00945906, 0.016972115, 0.013892994, 0.00157651, -0.004778796, 0.003103754, 0.013966893, 0.011429698, -0.002808158, -0.010074884, -7.39E-05, 0.013671298, 0.011405065, -0.005074392, -0.013622032, -0.001921372, 0.014459553, 0.012390383, -0.006330673, -0.016282392, -0.003202286, 0.015543403, 0.013720564, -0.00697113, -0.018376195, -0.004212238, 0.016528722, 0.01510001, -0.007242093, -0.019952705, -0.005099025, 0.017267711, 0.016233126, -0.007242093, -0.021011922, -0.005862647, 0.017612573, 0.01709528, -0.00697113, -0.021553848, -0.006503104, 0.017538674, 0.017538674, -0.006503104, -0.021553848, -0.00697113, 0.01709528, 0.017612573, -0.005862647, -0.021011922, -0.007242093, 0.016233126, 0.017267711, -0.005099025, -0.019952705, -0.007242093, 0.01510001, 0.016528722, -0.004212238, -0.018376195, -0.00697113, 0.013720564, 0.015543403, -0.003202286, -0.016282392, -0.006330673, 0.012390383, 0.014459553, -0.001921372, -0.013622032, -0.005074392, 0.011405065, 0.013671298, -7.39E-05, -0.010074884, -0.002808158, 0.011429698, 0.013966893, 0.003103754, -0.004778796, 0.00157651, 0.013892994, 0.016972115, 0.00945906, -0.035865603
BP_U_OWN_85: 0.038299895, -0.004628008, -0.012483114, -0.015635163, -0.009556212, 0.001125732, 0.00655426, 0.001250813, -0.009806374, -0.015410017, -0.009055886, 0.00407765, 0.01150748, 0.005628659, -0.008280382, -0.016535748, -0.010281683, 0.005228398, 0.015084805, 0.009306049, -0.007004553, -0.018036724, -0.012383049, 0.005078301, 0.017586431, 0.012558163, -0.00555361, -0.019237504, -0.014734577, 0.00407765, 0.019062391, 0.015359984, -0.003802472, -0.019862911, -0.016936008, 0.002451594, 0.019512683, 0.017561415, -0.001751138, -0.019662781, -0.01866213, 0.00040026, 0.018987342, 0.018987342, 0.00040026, -0.01866213, -0.019662781, -0.001751138, 0.017561415, 0.019512683, 0.002451594, -0.016936008, -0.019862911, -0.003802472, 0.015359984, 0.019062391, 0.00407765, -0.014734577, -0.019237504, -0.00555361, 0.012558163, 0.017586431, 0.005078301, -0.012383049, -0.018036724, -0.007004553, 0.009306049, 0.015084805, 0.005228398, -0.010281683, -0.016535748, -0.008280382, 0.005628659, 0.01150748, 0.00407765, -0.009055886, -0.015410017, -0.009806374, 0.001250813, 0.00655426, 0.001125732, -0.009556212, -0.015635163, -0.012483114, -0.004628008, 0.038299895
TP_15      : 0.055800024, 0.037648209, 0.047793668, 0.057633541, 0.066556656, 0.073829605, 0.079024569, 0.081713727, 0.081713727, 0.079024569, 0.073829605, 0.066556656, 0.057633541, 0.047793668, 0.037648209, 0.055800024
